employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,Key
100.0,92.9,3729.0,3680.0,3803.0,4000.0,3500.0,4200.0,2935
91.1,58.9,2652.0,2600.0,2652.0,2600.0,2500.0,2700.0,2936
97.4,76.3,2467.0,2500.0,2485.0,2515.0,2200.0,2800.0,2937
85.9,71.8,3201.0,3100.0,3463.0,3300.0,3080.0,3650.0,2938
86.4,79.7,3239.0,3000.0,3440.0,3200.0,2800.0,3700.0,2939
95.2,81.0,3812.0,3425.0,3956.0,3840.0,3200.0,4530.0,2940
87.0,77.8,3162.0,3000.0,3344.0,3200.0,2900.0,3575.0,2941
90.0,90.0,3172.0,3250.0,3239.0,3300.0,3000.0,3500.0,2942
86.4,72.7,3172.0,3275.0,3286.0,3430.0,3000.0,3600.0,2943
86.7,62.2,2598.0,2600.0,2707.0,2600.0,2420.0,2800.0,2944
78.6,67.9,2776.0,2900.0,3149.0,3130.0,2500.0,3700.0,2945
90.9,86.4,2978.0,3000.0,3042.0,3000.0,2825.0,3350.0,2946
86.2,69.0,2231.0,2250.0,2344.0,2300.0,2000.0,2500.0,2947
88.2,88.2,3406.0,3385.0,3628.0,3660.0,3400.0,3930.0,2948
100.0,100.0,3297.0,3200.0,3301.0,3200.0,3100.0,3500.0,2949
100.0,100.0,3310.0,3300.0,3344.0,3300.0,3240.0,3500.0,2950
,,,,,,,,2951
81.6,65.3,3042.0,3000.0,3277.0,3200.0,2800.0,3700.0,2952
82.2,64.4,3312.0,3225.0,3390.0,3275.0,2900.0,4009.0,2953
87.0,70.4,3187.0,3000.0,3273.0,3200.0,3000.0,3365.0,2954
88.7,80.3,3406.0,3200.0,3523.0,3300.0,3000.0,3800.0,2955
89.8,81.6,3645.0,3600.0,3704.0,3600.0,3400.0,3900.0,2956
92.7,85.5,3378.0,3400.0,3600.0,3600.0,3400.0,3750.0,2957
92.6,81.5,4096.0,4200.0,4131.0,4200.0,3700.0,4600.0,2958
98.0,92.0,2705.0,2700.0,2707.0,2700.0,2600.0,2850.0,2959
87.0,79.7,3620.0,3500.0,3690.0,3600.0,3300.0,3750.0,2960
91.9,91.9,4197.0,4000.0,4232.0,4000.0,3500.0,4950.0,2961
100.0,93.5,3695.0,3600.0,3830.0,3650.0,3550.0,4200.0,2962
,,,,,,,,2963
97.1,94.5,3121.0,3000.0,3166.0,3000.0,2900.0,3100.0,2964
97.2,94.3,3830.0,3500.0,3892.0,3600.0,3013.0,4317.0,2965
93.0,80.8,3530.0,3300.0,3643.0,3300.0,3000.0,3800.0,2966
100.0,95.0,5036.0,4750.0,5225.0,5000.0,4000.0,5362.0,2967
80.0,75.0,3645.0,3492.0,3702.0,3500.0,3250.0,4210.0,2968
,,,,,,,,2969
78.3,65.2,3326.0,3200.0,3486.0,3419.0,3000.0,3825.0,2970
82.3,75.3,3326.0,3200.0,3577.0,3500.0,3200.0,4000.0,2971
,,,,,,,,2972
98.5,96.9,3373.0,3300.0,3442.0,3400.0,3190.0,3675.0,2973
,,,,,,,,2974
95.1,87.8,3667.0,3600.0,3743.0,3600.0,3450.0,3925.0,2975
92.4,86.7,4078.0,3750.0,4160.0,3850.0,3500.0,4500.0,2976
,,,,,,,,2977
89.3,85.0,3532.0,3500.0,3657.0,3600.0,3200.0,4000.0,2978
71.8,64.1,3538.0,3475.0,3588.0,3635.0,3200.0,3950.0,2979
86.9,78.7,3685.0,3677.0,3790.0,3700.0,3350.0,4200.0,2980
,,,,,,,,2981
92.2,92.2,3279.0,3200.0,3333.0,3320.0,3000.0,3500.0,2982
84.9,75.6,3288.0,3200.0,3434.0,3375.0,3200.0,3700.0,2983
,,,,,,,,2984
82.7,74.9,3422.0,3300.0,3579.0,3450.0,3100.0,4000.0,2985
,,,,,,,,2986
88.5,54.0,2862.0,2800.0,2909.0,2800.0,2500.0,3200.0,2987
84.6,67.7,3119.0,3300.0,3147.0,3300.0,2750.0,3500.0,2988
92.6,62.2,3134.0,3000.0,3184.0,3000.0,2775.0,3500.0,2989
84.7,75.5,3286.0,3200.0,3379.0,3240.0,3000.0,3720.0,2990
77.8,50.8,3042.0,3000.0,3149.0,3000.0,2800.0,3300.0,2991
86.0,68.4,3206.0,3100.0,3265.0,3200.0,3000.0,3600.0,2992
80.0,60.0,3042.0,3000.0,3117.0,3100.0,2600.0,3500.0,2993
,,,,,,,,2994
78.9,59.2,3107.0,3107.0,3151.0,3200.0,2890.0,3500.0,2995
74.1,66.7,3353.0,3300.0,3479.0,3395.0,3160.0,3750.0,2996
77.6,62.1,3263.0,3200.0,3309.0,3228.0,2970.0,3500.0,2997
92.0,80.0,2722.0,2928.0,2792.0,2950.0,2500.0,3035.0,2998
80.4,62.6,3177.0,3100.0,3255.0,3200.0,3000.0,3500.0,2999
70.1,51.1,3035.0,3000.0,3173.0,3100.0,2800.0,3488.0,3000
89.7,79.5,3517.0,3400.0,3580.0,3500.0,3100.0,3800.0,3001
89.8,83.1,3504.0,3290.0,3625.0,3400.0,3013.0,3775.0,3002
81.6,61.8,3367.0,3300.0,3490.0,3300.0,3000.0,3819.0,3003
81.1,48.6,3372.0,3285.0,3486.0,3450.0,2800.0,4000.0,3004
100.0,100.0,3489.0,3600.0,3589.0,3600.0,3500.0,3800.0,3005
100.0,100.0,3610.0,3603.0,3701.0,3701.0,3500.0,3958.0,3006
85.8,61.9,3005.0,3000.0,3107.0,3000.0,2700.0,3300.0,3007
88.2,66.7,3309.0,3300.0,3391.0,3360.0,3000.0,3600.0,3008
88.3,74.7,3365.0,3300.0,3443.0,3300.0,3000.0,3750.0,3009
100.0,100.0,4124.0,4050.0,4143.0,4050.0,4000.0,4400.0,3010
90.6,81.3,3215.0,3200.0,3367.0,3300.0,3000.0,3700.0,3011
87.8,81.3,3550.0,3500.0,3727.0,3600.0,3300.0,4000.0,3012
95.5,90.9,3361.0,3300.0,3427.0,3300.0,3135.0,3700.0,3013
89.4,86.5,3529.0,3500.0,3641.0,3600.0,3300.0,3900.0,3014
76.5,64.7,3783.0,3600.0,3827.0,3675.0,3440.0,4200.0,3015
86.3,71.2,3425.0,3100.0,3546.0,3350.0,3000.0,3800.0,3016
93.3,89.9,3905.0,3725.0,4035.0,3875.0,3450.0,4200.0,3017
94.0,86.0,3269.0,3200.0,3570.0,3388.0,3200.0,3950.0,3018
87.3,82.3,3537.0,3400.0,3657.0,3450.0,3100.0,4000.0,3019
95.8,92.3,4958.0,5000.0,5121.0,5000.0,4500.0,5600.0,3020
,,,,,,,,3021
82.1,50.0,3186.0,3075.0,3187.0,3085.0,2800.0,3200.0,3022
76.9,54.5,3053.0,3000.0,3214.0,3082.0,2800.0,3400.0,3023
85.9,69.3,3340.0,3200.0,3435.0,3300.0,3000.0,3700.0,3024
,,,,,,,,3025
99.1,94.5,3473.0,3500.0,3616.0,3600.0,3500.0,3800.0,3026
94.9,87.3,3770.0,3400.0,4031.0,3500.0,3000.0,4333.0,3027
98.2,93.6,4272.0,3725.0,4388.0,3800.0,3450.0,4782.0,3028
97.2,94.4,3396.0,3000.0,3473.0,3025.0,3000.0,3600.0,3029
100.0,100.0,3689.0,3100.0,3744.0,3125.0,3000.0,4023.0,3030
,,,,,,,,3031
,,,,,,,,3032
93.5,89.4,4510.0,4200.0,4628.0,4285.0,3656.0,5000.0,3033
,,,,,,,,3034
,,,,,,,,3035
94.5,91.8,4061.0,4000.0,4192.0,4000.0,3550.0,4592.0,3036
97.6,97.6,4114.0,3810.0,4203.0,4000.0,3500.0,4766.0,3037
91.3,86.4,4037.0,4000.0,4079.0,4000.0,3780.0,4300.0,3038
93.3,60.0,3034.0,2890.0,3079.0,2920.0,2600.0,3200.0,3039
90.8,81.7,3105.0,3000.0,3162.0,3000.0,2900.0,3300.0,3040
93.8,88.7,3090.0,3000.0,3168.0,3000.0,2800.0,3300.0,3041
100.0,100.0,4367.0,4500.0,4882.0,5000.0,4500.0,5305.0,3042
97.4,97.4,3165.0,3200.0,3328.0,3400.0,3200.0,3450.0,3043
91.8,89.8,3280.0,3300.0,3462.0,3500.0,3300.0,3650.0,3044
73.3,26.7,2298.0,2025.0,2500.0,2225.0,2050.0,2950.0,3045
93.5,76.6,3812.0,3500.0,3956.0,3500.0,3075.0,4000.0,3046
91.7,75.0,4362.0,4083.0,4362.0,4083.0,3600.0,4875.0,3047
89.4,84.7,4010.0,3600.0,4131.0,3900.0,3588.0,4500.0,3048
88.7,62.3,3297.0,3200.0,3419.0,3300.0,3000.0,3600.0,3049
98.0,96.6,3569.0,3000.0,3646.0,3000.0,2920.0,3600.0,3050
97.8,97.8,4037.0,3200.0,4089.0,3200.0,3000.0,4645.0,3051
93.3,85.7,3862.0,3475.0,3995.0,3500.0,3050.0,4362.0,3052
95.8,92.0,4364.0,3880.0,4504.0,4000.0,3300.0,5000.0,3053
91.3,82.6,4013.0,3600.0,4143.0,3700.0,3300.0,4583.0,3054
93.2,90.5,4591.0,4000.0,4737.0,4100.0,3600.0,5113.0,3055
95.1,91.3,3922.0,3905.0,4014.0,4000.0,3550.0,4500.0,3056
96.1,94.1,4211.0,4334.0,4305.0,4334.0,4000.0,4750.0,3057
91.3,78.0,3344.0,3250.0,3493.0,3300.0,3000.0,3750.0,3058
87.9,81.8,3810.0,3600.0,3938.0,3630.0,3300.0,4000.0,3059
97.6,94.0,4778.0,4500.0,4941.0,5000.0,4000.0,5840.0,3060
97.9,97.9,5163.0,5450.0,5287.0,5600.0,4200.0,6000.0,3061
96.2,92.3,3040.0,3000.0,3067.0,3000.0,2800.0,3200.0,3062
88.5,69.2,2859.0,2825.0,2876.0,2875.0,2700.0,3000.0,3063
100.0,100.0,3232.0,3250.0,3291.0,3250.0,2900.0,3600.0,3064
96.9,90.6,3898.0,3800.0,3904.0,3800.0,3558.0,4140.0,3065
90.7,68.5,2819.0,2600.0,2949.0,2700.0,2500.0,3200.0,3066
92.3,87.2,2818.0,2700.0,2841.0,2700.0,2500.0,3000.0,3067
77.3,62.1,3061.0,3100.0,3290.0,3255.0,2975.0,3600.0,3068
94.4,88.9,3191.0,3200.0,3269.0,3200.0,3000.0,3450.0,3069
96.2,88.5,3461.0,3300.0,3541.0,3500.0,3000.0,4000.0,3070
90.5,85.7,3063.0,3000.0,3145.0,3000.0,2800.0,3350.0,3071
95.5,95.5,3451.0,3300.0,3537.0,3300.0,3200.0,3500.0,3072
100.0,86.7,3792.0,3300.0,3866.0,3300.0,3300.0,3950.0,3073
97.7,79.1,2784.0,2600.0,2980.0,2700.0,2475.0,3200.0,3074
84.5,74.1,3061.0,3000.0,3301.0,3200.0,3000.0,3375.0,3075
82.8,82.8,3504.0,3175.0,3591.0,3400.0,3000.0,4000.0,3076
87.9,54.5,2357.0,2300.0,2598.0,2300.0,2200.0,3259.0,3077
,,,,,,,,3078
100.0,97.1,3217.0,3250.0,3258.0,3300.0,3020.0,3450.0,3079
100.0,96.8,3483.0,3350.0,3489.0,3400.0,3300.0,3500.0,3080
,,,,,,,,3081
81.3,65.6,3367.0,3100.0,3481.0,3200.0,2950.0,3700.0,3082
80.0,52.5,3207.0,3125.0,3280.0,3125.0,2625.0,3650.0,3083
96.6,87.9,3608.0,3100.0,3670.0,3200.0,3000.0,3700.0,3084
94.6,86.5,3412.0,3050.0,3595.0,3400.0,3000.0,4000.0,3085
95.8,85.9,3633.0,3600.0,3724.0,3600.0,3300.0,4200.0,3086
98.2,96.5,3507.0,3400.0,3741.0,3650.0,3600.0,3900.0,3087
86.4,69.5,3759.0,3800.0,3825.0,3800.0,3050.0,4160.0,3088
96.4,92.9,2883.0,2900.0,2890.0,2900.0,2800.0,3000.0,3089
94.1,92.1,3073.0,3050.0,3113.0,3088.0,2975.0,3250.0,3090
94.7,84.2,2713.0,2700.0,2829.0,2800.0,2500.0,3100.0,3091
89.9,87.3,3594.0,3600.0,3638.0,3600.0,3450.0,3800.0,3092
100.0,100.0,4146.0,4000.0,4175.0,4023.0,3600.0,4900.0,3093
91.7,85.4,3856.0,3800.0,3956.0,3850.0,3600.0,4210.0,3094
,,,,,,,,3095
94.6,92.2,3214.0,3000.0,3245.0,3000.0,3000.0,3200.0,3096
99.2,97.7,4391.0,4000.0,4456.0,4000.0,3600.0,4633.0,3097
92.6,84.3,3646.0,3500.0,3776.0,3500.0,3200.0,4000.0,3098
100.0,100.0,4536.0,4450.0,4572.0,4575.0,4200.0,4900.0,3099
95.3,88.4,3710.0,3625.0,3873.0,3800.0,3365.0,4280.0,3100
,,,,,,,,3101
77.5,66.2,3457.0,3500.0,3660.0,3500.0,3200.0,4000.0,3102
,,,,,,,,3103
91.6,86.0,3461.0,3500.0,3782.0,3600.0,3300.0,4200.0,3104
,,,,,,,,3105
96.5,96.5,3521.0,3400.0,3597.0,3500.0,3200.0,3816.0,3106
95.8,95.8,3749.0,3700.0,3865.0,3775.0,3400.0,4200.0,3107
,,,,,,,,3108
94.4,93.0,3970.0,3800.0,4062.0,4000.0,3500.0,4500.0,3109
92.7,91.0,3625.0,3500.0,3772.0,3600.0,3323.0,4000.0,3110
92.1,81.6,3388.0,3360.0,3485.0,3400.0,3000.0,3500.0,3111
,,,,,,,,3112
93.2,89.0,3724.0,3725.0,3800.0,3750.0,3500.0,4140.0,3113
93.3,90.0,3351.0,3300.0,3409.0,3350.0,3000.0,3640.0,3114
86.5,81.9,3457.0,3400.0,3650.0,3500.0,3200.0,4000.0,3115
85.6,81.1,3448.0,3500.0,3653.0,3500.0,3200.0,4000.0,3116
85.7,53.8,2930.0,2800.0,2986.0,3000.0,2600.0,3300.0,3117
86.4,76.3,3149.0,3150.0,3260.0,3500.0,3000.0,3518.0,3118
95.0,84.2,3085.0,3000.0,3166.0,3000.0,2750.0,3500.0,3119
90.1,84.0,3604.0,3500.0,3755.0,3536.0,3200.0,3959.0,3120
81.6,59.2,3051.0,3000.0,3124.0,3000.0,2600.0,3500.0,3121
74.4,56.4,3593.0,3500.0,3719.0,3500.0,3260.0,4150.0,3122
79.2,45.8,3074.0,3200.0,3091.0,3200.0,2900.0,3500.0,3123
80.0,76.0,3031.0,3000.0,3126.0,3000.0,2550.0,3500.0,3124
90.1,78.0,3316.0,3300.0,3355.0,3370.0,3000.0,3684.0,3125
80.6,71.0,3501.0,3350.0,3619.0,3350.0,3050.0,4018.0,3126
80.2,60.4,3275.0,3175.0,3374.0,3220.0,3000.0,3841.0,3127
80.1,67.0,3232.0,3200.0,3319.0,3250.0,3035.0,3650.0,3128
,,,,,,,,3129
90.9,81.8,2941.0,3000.0,2953.0,3000.0,2700.0,3100.0,3130
77.6,63.9,3205.0,3167.0,3427.0,3200.0,3000.0,3725.0,3131
76.2,57.1,3347.0,3440.0,3389.0,3440.0,3150.0,3900.0,3132
87.1,75.9,3661.0,3600.0,3744.0,3650.0,3360.0,4000.0,3133
96.3,83.3,3481.0,3500.0,3569.0,3600.0,3200.0,4000.0,3134
80.2,74.1,3468.0,3300.0,3576.0,3400.0,3025.0,3800.0,3135
100.0,99.2,3618.0,3750.0,3751.0,3800.0,3600.0,3806.0,3136
100.0,100.0,3600.0,3800.0,3738.0,3800.0,3600.0,4000.0,3137
87.0,61.1,3172.0,3200.0,3382.0,3300.0,3000.0,3600.0,3138
,,,,,,,,3139
83.7,56.6,3169.0,3070.0,3322.0,3200.0,2800.0,3600.0,3140
87.5,60.8,3290.0,3300.0,3377.0,3300.0,3000.0,3600.0,3141
98.7,97.5,2858.0,2850.0,2879.0,3000.0,2700.0,3000.0,3142
88.2,74.5,3459.0,3400.0,3526.0,3400.0,3200.0,3800.0,3143
100.0,100.0,4148.0,4050.0,4228.0,4050.0,4000.0,4450.0,3144
79.4,69.8,3357.0,3300.0,3444.0,3389.0,3280.0,3650.0,3145
89.9,84.1,3768.0,3700.0,4050.0,4000.0,3500.0,4300.0,3146
91.8,89.8,3520.0,3500.0,3627.0,3500.0,3300.0,3900.0,3147
91.0,83.4,3712.0,3600.0,3982.0,3700.0,3400.0,4546.0,3148
,,,,,,,,3149
88.9,74.6,3411.0,3300.0,3518.0,3400.0,3000.0,3868.0,3150
91.5,87.8,3889.0,3800.0,4051.0,3895.0,3600.0,4500.0,3151
88.6,86.4,3550.0,3600.0,3794.0,3600.0,3500.0,4305.0,3152
92.8,86.9,3684.0,3500.0,3877.0,3700.0,3300.0,4100.0,3153
97.3,92.6,5070.0,5000.0,5263.0,5500.0,4500.0,5840.0,3154
81.6,47.2,3146.0,3000.0,3289.0,3100.0,2900.0,3850.0,3155
87.3,72.8,3371.0,3300.0,3460.0,3400.0,3000.0,3725.0,3156
,,,,,,,,3157
96.6,93.2,3549.0,3500.0,3723.0,3650.0,3500.0,3900.0,3158
95.7,84.8,3633.0,3150.0,3732.0,3225.0,3000.0,3750.0,3159
96.6,90.9,4286.0,3800.0,4424.0,3895.0,3300.0,4748.0,3160
95.2,95.2,3209.0,3000.0,3522.0,3020.0,2700.0,3500.0,3161
97.6,95.3,3643.0,3100.0,3683.0,3200.0,3000.0,4000.0,3162
,,,,,,,,3163
,,,,,,,,3164
96.9,91.8,4577.0,4280.0,4658.0,4320.0,3900.0,5000.0,3165
,,,,,,,,3166
,,,,,,,,3167
98.4,95.3,4338.0,4375.0,4472.0,4458.0,4000.0,5000.0,3168
93.5,93.5,4432.0,4400.0,4499.0,4500.0,4000.0,5000.0,3169
,,,,,,,,3170
87.0,69.6,3309.0,3200.0,3371.0,3250.0,3000.0,3800.0,3171
89.0,84.6,3189.0,3040.0,3237.0,3060.0,3000.0,3300.0,3172
91.7,85.1,3295.0,3300.0,3372.0,3300.0,3000.0,3600.0,3173
,,,,,,,,3174
94.6,94.6,3230.0,3250.0,3469.0,3450.0,3300.0,3500.0,3175
98.0,98.0,3306.0,3350.0,3546.0,3550.0,3400.0,3750.0,3176
81.0,23.8,2000.0,1750.0,2100.0,1800.0,1500.0,2700.0,3177
90.5,81.1,4283.0,3600.0,4381.0,3630.0,3275.0,4642.0,3178
89.5,78.9,5017.0,4800.0,5136.0,4800.0,3600.0,6435.0,3179
88.6,84.3,4105.0,3800.0,4188.0,3975.0,3500.0,4900.0,3180
84.2,55.3,3371.0,3414.0,3385.0,3414.0,3000.0,3600.0,3181
86.7,86.7,3277.0,3300.0,3324.0,3300.0,3196.0,3500.0,3182
91.2,52.9,2854.0,2800.0,2861.0,2800.0,2600.0,3000.0,3183
94.7,89.5,3570.0,3600.0,3576.0,3600.0,3300.0,4000.0,3184
96.8,96.8,4031.0,4000.0,4088.0,4016.0,3830.0,4200.0,3185
84.6,76.9,3193.0,3100.0,3451.0,3300.0,3000.0,3600.0,3186
90.5,65.7,4242.0,3800.0,4370.0,3890.0,3475.0,5000.0,3187
94.5,81.8,3382.0,3300.0,3438.0,3343.0,3050.0,3500.0,3188
97.1,94.3,3374.0,3250.0,3439.0,3250.0,3000.0,3600.0,3189
93.5,82.3,3343.0,3200.0,3484.0,3253.0,3100.0,3600.0,3190
100.0,100.0,3368.0,3300.0,3479.0,3400.0,3300.0,3800.0,3191
92.3,84.6,3245.0,3100.0,3545.0,3510.0,3100.0,3850.0,3192
90.4,69.2,2837.0,2800.0,2895.0,2900.0,2625.0,3200.0,3193
96.3,91.5,3188.0,3050.0,3216.0,3075.0,3000.0,3250.0,3194
100.0,100.0,4111.0,4000.0,4116.0,4045.0,4000.0,4400.0,3195
95.7,95.7,3838.0,4000.0,3914.0,4000.0,3600.0,4300.0,3196
98.3,96.6,3618.0,3456.0,3688.0,3550.0,3400.0,3800.0,3197
92.1,81.6,2898.0,2800.0,2991.0,2825.0,2600.0,3175.0,3198
95.3,90.7,3260.0,3350.0,3536.0,3500.0,3350.0,3800.0,3199
95.8,87.5,3476.0,3300.0,3571.0,3350.0,3300.0,3800.0,3200
96.6,96.6,3409.0,3450.0,3431.0,3460.0,3300.0,3610.0,3201
100.0,100.0,3258.0,3300.0,3276.0,3300.0,3000.0,3600.0,3202
,,,,,,,,3203
83.7,75.5,3048.0,3000.0,3298.0,3200.0,3000.0,3550.0,3204
83.3,69.4,3506.0,3500.0,3609.0,3500.0,3300.0,4000.0,3205
86.5,64.9,2643.0,2530.0,2929.0,2663.0,2415.0,3300.0,3206
84.9,54.7,2818.0,2850.0,3055.0,2950.0,2550.0,3000.0,3207
92.3,76.9,2710.0,2700.0,2796.0,2775.0,2500.0,3000.0,3208
78.0,70.7,3440.0,3200.0,3454.0,3200.0,3000.0,3500.0,3209
82.4,61.8,3412.0,3300.0,3451.0,3380.0,3025.0,3875.0,3210
94.3,90.6,3587.0,3400.0,3718.0,3500.0,3100.0,4000.0,3211
93.7,87.3,3633.0,3500.0,3812.0,3600.0,3275.0,4298.0,3212
94.7,89.3,3926.0,3929.0,3996.0,4000.0,3500.0,4225.0,3213
91.9,74.2,3645.0,3500.0,3726.0,3729.0,3260.0,4100.0,3214
100.0,98.2,2897.0,2925.0,2911.0,2925.0,2800.0,3100.0,3215
96.4,92.3,3576.0,3000.0,3607.0,3000.0,3000.0,3650.0,3216
96.3,95.1,4396.0,3450.0,4439.0,3550.0,3013.0,4773.0,3217
91.6,86.5,4017.0,3600.0,4133.0,3700.0,3250.0,4500.0,3218
97.4,95.6,4433.0,4000.0,4544.0,4000.0,3500.0,4800.0,3219
91.1,85.6,4017.0,3500.0,4140.0,3700.0,3200.0,4600.0,3220
93.4,89.5,4599.0,4000.0,4721.0,4000.0,3500.0,5200.0,3221
93.6,89.5,4058.0,4000.0,4160.0,4000.0,3600.0,4600.0,3222
100.0,97.2,4584.0,4650.0,4659.0,4685.0,4200.0,5000.0,3223
85.6,74.4,3336.0,3200.0,3409.0,3210.0,3000.0,3710.0,3224
84.2,78.9,3818.0,3550.0,3880.0,3600.0,3200.0,4100.0,3225
92.7,90.8,4704.0,4500.0,4856.0,4500.0,4050.0,5600.0,3226
94.4,92.6,4986.0,4750.0,5256.0,5513.0,4500.0,6000.0,3227
88.0,84.0,3364.0,3400.0,3393.0,3400.0,3200.0,3500.0,3228
94.0,84.0,2925.0,3000.0,3023.0,3000.0,2650.0,3245.0,3229
94.7,86.3,3773.0,3700.0,3826.0,3700.0,3500.0,4000.0,3230
97.3,93.3,4448.0,4300.0,4544.0,4400.0,4000.0,5000.0,3231
90.0,90.0,3798.0,3800.0,3893.0,3800.0,3600.0,4000.0,3232
95.1,88.5,3848.0,3900.0,3945.0,4000.0,3600.0,4215.0,3233
97.5,94.0,3220.0,3000.0,3254.0,3000.0,3000.0,3200.0,3234
97.9,95.2,4284.0,4000.0,4359.0,4000.0,3200.0,4600.0,3235
93.8,83.1,3707.0,3500.0,3797.0,3600.0,3200.0,4000.0,3236
94.4,83.3,4479.0,4833.0,4562.0,4833.0,3600.0,5000.0,3237
87.5,80.7,3816.0,3700.0,3939.0,3800.0,3500.0,4600.0,3238
,,,,,,,,3239
81.3,64.1,3445.0,3400.0,3548.0,3500.0,3200.0,3700.0,3240
,,,,,,,,3241
88.6,78.1,3681.0,3600.0,3921.0,3800.0,3500.0,4300.0,3242
,,,,,,,,3243
94.9,90.6,3525.0,3400.0,3582.0,3500.0,3300.0,3900.0,3244
,,,,,,,,3245
94.6,94.6,3994.0,4000.0,4074.0,4000.0,3600.0,4500.0,3246
97.4,95.9,4270.0,4050.0,4309.0,4200.0,3800.0,4900.0,3247
92.6,87.1,3769.0,3700.0,3884.0,3700.0,3500.0,4000.0,3248
83.9,77.4,3574.0,3500.0,3596.0,3510.0,3400.0,3800.0,3249
,,,,,,,,3250
90.7,85.3,3934.0,3970.0,4006.0,4000.0,3600.0,4350.0,3251
98.3,93.2,3512.0,3400.0,3669.0,3500.0,3300.0,3700.0,3252
82.0,76.0,3601.0,3500.0,3817.0,3600.0,3300.0,4175.0,3253
,,,,,,,,3254
84.5,82.1,3608.0,3500.0,3728.0,3600.0,3380.0,4005.0,3255
,,,,,,,,3256
83.6,50.9,3031.0,3000.0,3068.0,3000.0,2800.0,3500.0,3257
90.1,79.0,3158.0,3150.0,3260.0,3210.0,2980.0,3500.0,3258
90.4,69.4,3220.0,3200.0,3264.0,3200.0,2800.0,3500.0,3259
88.2,79.8,3385.0,3300.0,3453.0,3400.0,3050.0,3600.0,3260
83.8,64.9,2987.0,3000.0,2997.0,3000.0,2565.0,3500.0,3261
73.0,56.8,3449.0,3500.0,3498.0,3500.0,3200.0,3800.0,3262
81.7,65.0,3265.0,3160.0,3365.0,3200.0,3000.0,3740.0,3263
82.6,69.6,3288.0,3300.0,3369.0,3500.0,3300.0,3584.0,3264
89.2,73.1,3463.0,3350.0,3506.0,3400.0,3100.0,3800.0,3265
90.2,87.8,3756.0,3691.0,3868.0,3850.0,3500.0,4345.0,3266
86.9,70.5,3305.0,3200.0,3441.0,3300.0,3040.0,3600.0,3267
81.6,66.3,3315.0,3300.0,3450.0,3300.0,3100.0,3600.0,3268
95.2,85.7,2964.0,3000.0,2979.0,3000.0,2780.0,3200.0,3269
80.9,66.2,3246.0,3200.0,3338.0,3400.0,3000.0,3600.0,3270
87.5,79.2,3401.0,3500.0,3416.0,3500.0,3200.0,3500.0,3271
91.2,79.6,3741.0,3549.0,3848.0,3599.0,3215.0,4070.0,3272
93.5,84.8,3838.0,3570.0,3996.0,3700.0,3400.0,4167.0,3273
90.0,78.6,3782.0,3500.0,3849.0,3500.0,3300.0,4200.0,3274
87.0,55.6,3289.0,3200.0,3438.0,3350.0,3000.0,3660.0,3275
100.0,100.0,3629.0,3800.0,3710.0,3800.0,3600.0,3806.0,3276
100.0,100.0,3719.0,3800.0,3758.0,3800.0,3660.0,3840.0,3277
100.0,100.0,4932.0,4700.0,5661.0,5700.0,5200.0,6092.0,3278
84.9,64.5,3225.0,3000.0,3456.0,3200.0,2800.0,3700.0,3279
92.7,68.2,3421.0,3500.0,3537.0,3500.0,3250.0,3800.0,3280
88.0,75.9,3590.0,3500.0,3674.0,3500.0,3212.0,3850.0,3281
100.0,97.3,4057.0,4200.0,4068.0,4200.0,4000.0,4500.0,3282
80.4,68.6,3480.0,3500.0,3535.0,3500.0,3200.0,3800.0,3283
92.4,86.7,3802.0,3700.0,3959.0,3950.0,3500.0,4300.0,3284
95.0,93.0,3685.0,3500.0,3746.0,3600.0,3400.0,4025.0,3285
89.6,85.2,3957.0,3800.0,4101.0,4000.0,3600.0,4600.0,3286
84.6,84.6,4115.0,3500.0,4285.0,3750.0,3400.0,5200.0,3287
89.5,80.7,3473.0,3400.0,3569.0,3400.0,3200.0,3900.0,3288
97.6,96.5,4303.0,3850.0,4451.0,4000.0,3500.0,4600.0,3289
78.6,76.2,3796.0,3700.0,4086.0,4000.0,3700.0,4600.0,3290
88.6,86.7,3745.0,3500.0,3847.0,3700.0,3400.0,4300.0,3291
95.7,93.0,5068.0,5000.0,5160.0,5400.0,4500.0,5800.0,3292
84.0,59.3,3181.0,3000.0,3320.0,3100.0,2900.0,3600.0,3293
88.5,72.3,3510.0,3355.0,3605.0,3500.0,3100.0,3800.0,3294
,,,,,,,,3295
100.0,95.5,3648.0,3600.0,3840.0,3750.0,3500.0,4000.0,3296
100.0,82.6,4799.0,4000.0,4925.0,4000.0,3400.0,5500.0,3297
95.5,91.0,4451.0,4000.0,4593.0,4150.0,3500.0,5000.0,3298
93.8,93.8,3897.0,3000.0,4005.0,3000.0,3000.0,3800.0,3299
97.8,97.8,4008.0,3500.0,4093.0,3600.0,3000.0,4500.0,3300
92.8,90.6,5477.0,5000.0,5571.0,5000.0,4205.0,5585.0,3301
,,,,,,,,3302
,,,,,,,,3303
95.9,95.9,4210.0,4000.0,4330.0,4228.0,4000.0,4685.0,3304
100.0,100.0,4811.0,5000.0,4881.0,5000.0,4050.0,5200.0,3305
100.0,96.0,4156.0,4010.0,4199.0,4100.0,3800.0,4500.0,3306
